id,artist_name,track_name,genre,year
2KDN1DIh2kWesR9RIeDe25,J Alvarez,Volví a Nacer (feat. J. Álvarez) - Urban Version,pop,2013
5yjA8BscTvoceGWY2P1I8F,Ricky Martin,Come with Me - Spanglish Version,pop,2013
6SjCa7LhEpPNiCxe3bLln4,Demi Lovato,Made In The USA,pop,2013
2WkPfNd237yc0l5KewCDpp,Girls' Generation,I GOT A BOY,pop,2013
7jJH8F3PHlNvxfqEAAfFDl,Sara Bareilles,I Choose You,pop,2013
0RFCHlNuTeUHIB36VuVbOL,Taylor Swift,"Sweeter Than Fiction - From ""One Chance"" Soundtrack",pop,2013
1FSfCzJd8aSQ0nqTSbN4PO,Ariana Grande,Piano,pop,2013
1dLeSutde2Nt4DIWaLKxXO,Yurie Kokubu,Just a Joke,pop,2013
31rjbp73VebI5wPhW3JqtN,INNA,J'adore,pop,2013
41nUOHxf1hwr5myEEbXco7,INNA,Caliente - Radio Edit,pop,2013
0AHJWgA2mLYz2iFVwbCeod,Blood Orange,Chosen,pop,2013
0AHJWgA2mLYz2iFVwbCeod,Caroline Polachek,Chosen,pop,2013
2qjO714ruqdwKx5kkY9M3w,Vinícius,Garota de Ipanema,pop,2013
2qjO714ruqdwKx5kkY9M3w,Antônio Carlos Jobim,Garota de Ipanema,pop,2013
3et1SjQkOhOSUl9vzfDzlx,Flo Rida,How I Feel,pop,2013
3lC0CWgGKeX3T9a9z8RVLb,DJ BoBo,Everybody,pop,2013
3lC0CWgGKeX3T9a9z8RVLb,INNA,Everybody,pop,2013
1GPIdEcxPjPIYGmN08b1yf,BTS,Outro: Circle Room Cypher,pop,2013
1cSXzDZt8vzuUp2XREQEJN,Helene Fischer,Atemlos durch die Nacht,pop,2013
1mVyqlOFiomPM0Ovojg84Y,Bigal & L Jake,Mi declaración,pop,2013
51dj6zvi24OClxHPmXuix3,Denisa,Te Iubesc,pop,2013
51dj6zvi24OClxHPmXuix3,Mr. Juve,Te Iubesc,pop,2013
4ayWErdGIvSo4o6a3lMVLt,SUNMI,24 Hours,pop,2013
5JOKsiErHgVVfvpchSlHq9,Robin McKelle & The Flytones,Love's Work,pop,2013
5JOKsiErHgVVfvpchSlHq9,Gregory Porter,Love's Work,pop,2013
34Xe69HxkyX6DjnBECrs8L,Kesha,Blow,pop,2013
1GAJDxniHeOXzH4nkgQCjT,Basshunter,Saturday,pop,2013
0vyQdRbRJRRY8GGuM8eVVI,Ariana Grande,Better Left Unsaid,pop,2013
2cPUB8EOT6AfJ8oxhyoNXL,Pritam,Ye Tune Kya Kiya,pop,2013
2cPUB8EOT6AfJ8oxhyoNXL,Javed Bashir,Ye Tune Kya Kiya,pop,2013
2cPUB8EOT6AfJ8oxhyoNXL,Rajat Arora,Ye Tune Kya Kiya,pop,2013
3n3zzFH7zzO0gJNaw4RKSm,Pets Tseng,一個人想著一個人,pop,2013
2UIpYwapLYA4crGocwiZOK,Miguel Bosé,Este mundo va,pop,2013
4Ut6UU8Yyihz1jCZWSCQpu,BTS,Skit: Circle Room Talk,pop,2013
5Wjf9NsW6QCmBiDIdVvMbP,Kodaline,Love Like This - Acoustic,pop,2013
5AcQg57Gg8zrqeIPoHZzPG,Tyler Ward,The Scientist,pop,2013
5AcQg57Gg8zrqeIPoHZzPG,Lindsey Stirling,The Scientist,pop,2013
5AcQg57Gg8zrqeIPoHZzPG,Kina Grannis,The Scientist,pop,2013
0DOgMeHlNponAEqczZoxX0,Britney Spears,Perfume,pop,2013
520aS15JpyeEIPtgchSHyP,DJ Ötzi,Tirol,pop,2013
1rEHQCkmLYY0CDrIborSoF,Ty Dolla $ign,Paranoid (feat. B.o.B),pop,2013
1rEHQCkmLYY0CDrIborSoF,B.o.B,Paranoid (feat. B.o.B),pop,2013
76MGmL8o4IH47wiOYJWXER,Joker Xue,你还要我怎样,pop,2013
0J7Zv3nJki2SBTvidhMDZy,Foxygen,San Francisco,pop,2013
53XrsilgguJmmsEtDsj0yY,BTS,Skit: R U Happy Now?,pop,2013
1gPCk3KUE83rPdz9QqGsX9,Lady Gaga,Dope,pop,2013
5TRZnGsX49uCZkXxIbD7Ru,Lorde,Still Sane,pop,2013
0CN72fWya38TPEQzrsr27w,Ariana Grande,Lovin' It,pop,2013
6JmV5cyTQ934NxLY4Z0tg1,Paramore,(One of Those) Crazy Girls,pop,2013
0dCIez27HrYvJhaukcWzEH,Carlos Vives,La Fantástica,pop,2013
0OPeUAdwCzmFEiDOR0VInB,INNA,Be My Lover,pop,2013
2MqhCzdw8Py25ZHY2Di3Sr,Lady Gaga,Jewels N' Drugs,pop,2013
2MqhCzdw8Py25ZHY2Di3Sr,T.I.,Jewels N' Drugs,pop,2013
2MqhCzdw8Py25ZHY2Di3Sr,Too $hort,Jewels N' Drugs,pop,2013
2MqhCzdw8Py25ZHY2Di3Sr,Twista,Jewels N' Drugs,pop,2013
1i2JfPfFxzDQbQ0RsDbbVV,Joker Xue,丑八怪,pop,2013
1hvf4GP5GbVQ8aPbVXIsEW,McFly,McFly The Musical - Live At The Royal Albert Hall,pop,2013
46lg4dxjDyig9MVX271szQ,McFly,McFly The Musical - Live At The Royal Albert Hall,pop,2013
4ApSXhiRpboS6M8e0kg9Jq,Tess,The Second That You Sleep - Interphace Remix,pop,2013
36rH4mPe87uobaXzb5uPNG,Midiland,Renegade Dancers - Version Dance,pop,2013
1KqCw7AwVIgRJAIBgH1poL,Los Flechazos,Suzette,pop,2013
318HbfUmnbbZ9C0wmF4Hf0,Kamembert,Sha la la,pop,2013
2Qtk9clKZrY0tRLFcaWkCB,Mr Jones Machine,Eyes of Anger,pop,2014
5vxgFoDCpOlqyS1yJLEP7A,Daily Planet,Tunnels of Light,pop,2014
5b9qwDDrXM7jSDe3sonrmM,Xenturion Prime,Voyagers - Infinity Remix by Zone Tripper,pop,2014
5b9qwDDrXM7jSDe3sonrmM,Zone Tripper,Voyagers - Infinity Remix by Zone Tripper,pop,2014
0Ewf2Q4OEexK4wK7JHo3sl,Hype,Make You Wonder,pop,2014
5vJVGPg7qqRDvk4CIenO2T,System,Under Surveillance,pop,2014
0FbRPhFAalPGVcBUOzHPuT,The New Division,Curse,pop,2014
2wlptOJ1g5fvLdu6ruKCKU,Chayanne,Madre Tierra (Oye),pop,2014
7795WJLVKJoAyVoOtCWqXN,Sam Smith,I'm Not The Only One,pop,2014
12KUFSHFgT0XCoiSlvdQi4,Ariana Grande,Break Free,pop,2014
12KUFSHFgT0XCoiSlvdQi4,Zedd,Break Free,pop,2014
6kwAbEjseqBob48jCus7Sz,Sia,Elastic Heart,pop,2014
5J4ZkQpzMUFojo1CtAZYpn,Ariana Grande,Love Me Harder,pop,2014
5J4ZkQpzMUFojo1CtAZYpn,The Weeknd,Love Me Harder,pop,2014
4VrWlk8IQxevMvERoX08iC,Sia,Chandelier,pop,2014
5Nm9ERjJZ5oyfXZTECKmRt,Sam Smith,Stay With Me,pop,2014
1kSk7IdPoMRlJH4boJg7cM,El Barrio,De Lobo A Cordero,pop,2014
7o1Pm9jpH0wFpN5g793Lnq,Shakira,Can't Remember to Forget You (feat. Rihanna),pop,2014
7o1Pm9jpH0wFpN5g793Lnq,Rihanna,Can't Remember to Forget You (feat. Rihanna),pop,2014
4Y7XAxTANhu3lmnLAzhWJW,Pitbull,Fireball (feat. John Ryan),pop,2014
4Y7XAxTANhu3lmnLAzhWJW,John Ryan,Fireball (feat. John Ryan),pop,2014
0YUiI4zdalScQmDUahywEg,Pablo Alborán,Por fin,pop,2014
18mmN3VrFWRi6SsSBJf6WJ,Pablo Alborán,Pasos de cero,pop,2014
5fnA9mkIfScSqHIpeDyvck,Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,pop,2014
5fnA9mkIfScSqHIpeDyvck,Robin Schulz,Prayer in C - Robin Schulz Radio Edit,pop,2014
7lOzUJzsELALh5FQsPKTEn,Chayanne,Humanos a Marte,pop,2014
7vS3Y0IKjde7Xg85LWIEdP,Ariana Grande,Problem,pop,2014
7vS3Y0IKjde7Xg85LWIEdP,Iggy Azalea,Problem,pop,2014
5UEtsmhfAtUb1KmPGougtO,Pablo Alborán,Recuérdame,pop,2014
1uJnb0kS96zFOrjCI97JV8,El Barrio,He Vuelto,pop,2014
3ljr9ATeLs2BY9gNp7vm62,Luis Fonsi,Corazón En La Maleta,pop,2014
0u3KqNLZBIKictMhNFjCOq,El Barrio,Sr. Zapatones,pop,2014
2ZAOEPkOeZTGsjGHWyCThc,INNA,Cola Song (feat. J Balvin),pop,2014
2ZAOEPkOeZTGsjGHWyCThc,J Balvin,Cola Song (feat. J Balvin),pop,2014
0bozYJjedwJwsvg7WWrWnX,David Bisbal,Diez Mil Maneras,pop,2014
7pqgMEKsDMOHUdFQ7n0N9K,David Guetta,Dangerous (feat. Sam Martin),pop,2014
7pqgMEKsDMOHUdFQ7n0N9K,Sam Martin,Dangerous (feat. Sam Martin),pop,2014
